year,category,nominationId,nomineeNames,nomineeIds,nominatorNames,nominatorIds,showUrl,listUrl
1933,peace,8886,Friedrich Philip Kiehl,4829,F Kiener,4831,https://www.nobelprize.org/nomination/archive/show.php?id=8886&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9066,Louis Erasme Le Fur,5313,Albéric Rolin-Jacquemyns (Baron),7827,https://www.nobelprize.org/nomination/archive/show.php?id=9066&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9257,Carl Albert Lindhagen,5508,Alf Mjøen,6340,https://www.nobelprize.org/nomination/archive/show.php?id=9257&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9250,Carl Albert Lindhagen,5508,C Bergman,902,https://www.nobelprize.org/nomination/archive/show.php?id=9250&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9240,Carl Albert Lindhagen,5508,80 members of the Swedish parliament,,https://www.nobelprize.org/nomination/archive/show.php?id=9240&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9220,Carl Albert Lindhagen,5508,The Lithuanian Government,9155,https://www.nobelprize.org/nomination/archive/show.php?id=9220&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9396,Giuseppe Motta,6470,Max Huber,4339,https://www.nobelprize.org/nomination/archive/show.php?id=9396&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9567,Peter Rochegune Munch,6509,Émile Borel,1177,https://www.nobelprize.org/nomination/archive/show.php?id=9567&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9701,Fredrik Norman,6758,Juan Clemente Zamora,10373,https://www.nobelprize.org/nomination/archive/show.php?id=9701&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9857,Macellus Donald Alexander Redlich,7606,Antonio Sanchez de Bustamante y Sirvén,2207,https://www.nobelprize.org/nomination/archive/show.php?id=9857&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10003,Charles Robert Richet,7718,Lucien Le Foyer,5311,https://www.nobelprize.org/nomination/archive/show.php?id=10003&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,9986,Charles Robert Richet,7718,Fernand Merlin,6201,https://www.nobelprize.org/nomination/archive/show.php?id=9986&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10113,Nicholas Roerich,7805,Mikhail Alexandrovich de Taube,2303,https://www.nobelprize.org/nomination/archive/show.php?id=10113&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10233,Gustaf Roos | Rafael Waldemar Erich,7853 | 2816,K Westman,10116,https://www.nobelprize.org/nomination/archive/show.php?id=10233&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10224,Gustaf Roos,7853,J Bergman,903,https://www.nobelprize.org/nomination/archive/show.php?id=10224&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10340,Théodore Eugène César Ruyssen,7992,Christian Lous Lange,5214,https://www.nobelprize.org/nomination/archive/show.php?id=10340&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10438,Knut Sandstedt | Carl Sundblad,8083 | 8898,Anton Wikström | Evert Jonsson,10186 | 11340,https://www.nobelprize.org/nomination/archive/show.php?id=10438&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10540,Paul von Schoenaich (Baron),9855,I Hermann,4082,https://www.nobelprize.org/nomination/archive/show.php?id=10540&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10636,Walther Adrian Schücking,8298,Ludwig Quidde,7501,https://www.nobelprize.org/nomination/archive/show.php?id=10636&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10634,Walther Adrian Schücking | James Brown Scott,8298 | 8320,Hans Wehberg,10043,https://www.nobelprize.org/nomination/archive/show.php?id=10634&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10632,Walther Adrian Schücking,8298,Walter Jellinek,4578,https://www.nobelprize.org/nomination/archive/show.php?id=10632&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10630,Walther Adrian Schücking,8298,Adolf Heilberg,4004,https://www.nobelprize.org/nomination/archive/show.php?id=10630&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10627,Walther Adrian Schücking,8298,Gustav Radbruch,7521,https://www.nobelprize.org/nomination/archive/show.php?id=10627&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10622,Walther Adrian Schücking,8298,Herbert Kraus,5033,https://www.nobelprize.org/nomination/archive/show.php?id=10622&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10713,Albert Schweitzer,8288,Walter Goetz,3502,https://www.nobelprize.org/nomination/archive/show.php?id=10713&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10707,Albert Schweitzer,8288,Sidney Bradshaw Fay,2932,https://www.nobelprize.org/nomination/archive/show.php?id=10707&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10788,Vittorio Scialoja,8313,Salvatore Riccobono | Rodolfo Benini | Alfredo Rocco,7697 | 11341 | 11342,https://www.nobelprize.org/nomination/archive/show.php?id=10788&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10860,James Brown Scott | Walther Adrian Schücking,8320 | 8298,Hans Wehberg,10043,https://www.nobelprize.org/nomination/archive/show.php?id=10860&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10957,Karl Strupp,8849,Max Fleischmann,3055,https://www.nobelprize.org/nomination/archive/show.php?id=10957&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10953,Karl Strupp,8849,Alejandro Alvarez,393,https://www.nobelprize.org/nomination/archive/show.php?id=10953&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10949,Karl Strupp,8849,Wilhelm Gerlof,3399,https://www.nobelprize.org/nomination/archive/show.php?id=10949&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,10945,Karl Strupp,8849,G Ghenoff,3409,https://www.nobelprize.org/nomination/archive/show.php?id=10945&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11028,Carl Sundblad | Knut Sandstedt,8898 | 8083,Anton Wikström,10186,https://www.nobelprize.org/nomination/archive/show.php?id=11028&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11103,Peter Tomaschek,9304,Stefan Percec,7103,https://www.nobelprize.org/nomination/archive/show.php?id=11103&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11171,The Academy of International Law (Académie de Droit international de la Haye),9058,Henri Berthelemy,946,https://www.nobelprize.org/nomination/archive/show.php?id=11171&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11233,Association international pour le progrès social,543,Justin Godart,3498,https://www.nobelprize.org/nomination/archive/show.php?id=11233&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11295,The Permanent International Peace Bureau,9173,Ludwig Quidde,7501,https://www.nobelprize.org/nomination/archive/show.php?id=11295&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11353,International Law Association,4473,Lord Sankey,5629,https://www.nobelprize.org/nomination/archive/show.php?id=11353&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11416,Ligue internationale de la Paix et de la Liberté,5477,Léon de Montluc,2276,https://www.nobelprize.org/nomination/archive/show.php?id=11416&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11476,The Norden Associations,9161,Eric Hallin,3814,https://www.nobelprize.org/nomination/archive/show.php?id=11476&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11531,The Spanish Parliament,9184,Arthur Henderson | Christian Lous Lange | Bo Östen Undén | Edgar Algernon Robert Gascoyne Viscount Cecil of Chelwood,4043 | 5214 | 9441 | 9672,https://www.nobelprize.org/nomination/archive/show.php?id=11531&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,peace,11584,War Resister's International,9976,Helene Stöcker,8871,https://www.nobelprize.org/nomination/archive/show.php?id=11584&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=5&year=1933
1933,medicine,2449,Sigmund Freud,3209,Ragnar Vogt,9693,https://www.nobelprize.org/nomination/archive/show.php?id=2449&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,2784,Albert Calmette,1548,Richard Kuhn,5084,https://www.nobelprize.org/nomination/archive/show.php?id=2784&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,3122,Albert Calmette,1548,L Delrez,2360,https://www.nobelprize.org/nomination/archive/show.php?id=3122&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,3446,Ludwig Aschoff,526,Walther Fischer,3035,https://www.nobelprize.org/nomination/archive/show.php?id=3446&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,3807,Ludwig Aschoff,526,H Eppinger,2807,https://www.nobelprize.org/nomination/archive/show.php?id=3807&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,4126,Otfried Foerster,3084,Hans Curschmann,2057,https://www.nobelprize.org/nomination/archive/show.php?id=4126&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,4610,Bernhard Zondek,10421,Ludwig Aschoff,526,https://www.nobelprize.org/nomination/archive/show.php?id=4610&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,4540,Joseph Barcroft | Herbert Evans | Hermann Rein,698 | 2859 | 7640,Ludwig Aschoff,526,https://www.nobelprize.org/nomination/archive/show.php?id=4540&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,4808,Albert Calmette,1548,R de Bovis,2196,https://www.nobelprize.org/nomination/archive/show.php?id=4808&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,5123,Gaston Ramon,7545,Charles Nicolle,6686,https://www.nobelprize.org/nomination/archive/show.php?id=5123&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,5572,Bernhard Zondek,10421,C Noeggerath,6733,https://www.nobelprize.org/nomination/archive/show.php?id=5572&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,5510,Joseph Barcroft | Herbert Evans | Hermann Rein,698 | 2859 | 7640,C Noeggerath,6733,https://www.nobelprize.org/nomination/archive/show.php?id=5510&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,5781,George Minot | William Murphy | George Whipple,6307 | 6529 | 10134,Gudmundur Hannesson,3858,https://www.nobelprize.org/nomination/archive/show.php?id=5781&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,6072,Harvey Cushing | Louis Lapicque,2065 | 5234,Leon Asher,531,https://www.nobelprize.org/nomination/archive/show.php?id=6072&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,6417,Alexander Gurwitsch [Gurvitsch] | Felix d´Hérelle,3725 | 2649,I Kritschewski,5052,https://www.nobelprize.org/nomination/archive/show.php?id=6417&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,6737,George Minot | George Whipple,6307 | 10134,J Donhauser,2504,https://www.nobelprize.org/nomination/archive/show.php?id=6737&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,7043,Antonio C.de Abreu Freire Egas Moniz,6371,Lopo de Carvalho,2210,https://www.nobelprize.org/nomination/archive/show.php?id=7043&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,7312,Harvey Cushing | Auguste Rollier,2065 | 7835,F de Quervain,2288,https://www.nobelprize.org/nomination/archive/show.php?id=7312&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,7555,Rudolf Weigl,10051,Julius Szymanski,8962,https://www.nobelprize.org/nomination/archive/show.php?id=7555&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,7792,Otto Loewi,5583,Hermann Beitzke,831,https://www.nobelprize.org/nomination/archive/show.php?id=7792&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,8080,Albert Calmette,1548,Chevalier de Winiwarter,2314,https://www.nobelprize.org/nomination/archive/show.php?id=8080&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,8312,Thomas Morgan,6428,Archibald Hill,4180,https://www.nobelprize.org/nomination/archive/show.php?id=8312&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,8546,Thomas Morgan,6428,C Wegelin,10038,https://www.nobelprize.org/nomination/archive/show.php?id=8546&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,8827,Ken Kuré,5096,O Kimura,4846,https://www.nobelprize.org/nomination/archive/show.php?id=8827&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,9010,Ken Kuré,5096,Seizaburo Nasu,6605,https://www.nobelprize.org/nomination/archive/show.php?id=9010&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,9168,George Minot | William Murphy,6307 | 6529,E Grafe,3589,https://www.nobelprize.org/nomination/archive/show.php?id=9168&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,9346,Louis Lapicque,5234,Jules Duesberg,2572,https://www.nobelprize.org/nomination/archive/show.php?id=9346&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,9527,Albert Calmette,1548,D Plumier-Clermont,7298,https://www.nobelprize.org/nomination/archive/show.php?id=9527&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,9660,Martin Schmidt,8206,G Burchard,1453,https://www.nobelprize.org/nomination/archive/show.php?id=9660&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,9819,Antonio C.de Abreu Freire Egas Moniz,6371,J Salazar de Souza,8054,https://www.nobelprize.org/nomination/archive/show.php?id=9819&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,9951,Jean Cantacuzène,1587,E Techoueyres,9028,https://www.nobelprize.org/nomination/archive/show.php?id=9951&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,10079,Jean Cantacuzène,1587,J Magrou,5813,https://www.nobelprize.org/nomination/archive/show.php?id=10079&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,10197,Vassili Kedrowski,4751,M Neviadowski,6668,https://www.nobelprize.org/nomination/archive/show.php?id=10197&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,10314,Emil Abderhalden,282,O Walkhoff,9949,https://www.nobelprize.org/nomination/archive/show.php?id=10314&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,10411,Louis Lapicque,5234,Henri Fredericq,3190,https://www.nobelprize.org/nomination/archive/show.php?id=10411&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
1933,medicine,10514,Fritz Kögl | F Went,5118 | 10080,Otto Warburg,9984,https://www.nobelprize.org/nomination/archive/show.php?id=10514&mode=,https://www.nobelprize.org/nomination/archive/list.php?prize=3&year=1933
